year,crime_lvl1,crime_lvl2,crime_lvl3,group,detail,count
2023,특별법범,통신비밀보호법,소계,전과,2범,9
2023,특별법범,특가법(도주차량),소계,전과,2범,545
2023,특별법범,폐기물관리법,소계,전과,2범,121
2023,특별법범,풍속영업의규제에관한법률,소계,전과,2범,11
2023,특별법범,하천법,소계,전과,2범,13
2023,특별법범,학원의설립운영및과외교습에관한법률,소계,전과,2범,6
2023,특별법범,화물자동차운수사업법,소계,전과,2범,136
2023,특별법범,화재로인한재해보상과보험가입에관한법률,소계,전과,2범,3
2023,특별법범,화재의예방및안전에관한법률/소방시설설치및관리에관한법률,소계,전과,2범,19
2023,특별법범,화학물질관리법,소계,전과,2범,28
2023,특별법범,기타특별법,소계,전과,2범,4284
2023,합계,소계,소계,전과,3범,67250
2023,형법범,소계,소계,전과,3범,36744
2023,형법범,재산범죄,소계,전과,3범,16506
2023,형법범,재산범죄,절도,전과,3범,5277
2023,형법범,재산범죄,장물,전과,3범,42
2023,형법범,재산범죄,사기,전과,3범,7253
2023,형법범,재산범죄,횡령,전과,3범,1514
2023,형법범,재산범죄,배임,전과,3범,167
2023,형법범,재산범죄,손괴,전과,3범,2253
2023,형법범,강력범죄(흉악),소계,전과,3범,1684
2023,형법범,강력범죄(흉악),살인,전과,3범,57
2023,형법범,강력범죄(흉악),강도,전과,3범,47
2023,형법범,강력범죄(흉악),방화,전과,3범,72
2023,형법범,강력범죄(흉악),성폭력,전과,3범,1508
2023,형법범,강력범죄(폭력),소계,전과,3범,12207
2023,형법범,강력범죄(폭력),폭행,전과,3범,7945
2023,형법범,강력범죄(폭력),상해,전과,3범,2166
2023,형법범,강력범죄(폭력),협박,전과,3범,1273
2023,형법범,강력범죄(폭력),공갈,전과,3범,464
2023,형법범,강력범죄(폭력),약취와유인,전과,3범,15
2023,형법범,강력범죄(폭력),체포와감금,전과,3범,85
2023,형법범,강력범죄(폭력),폭력행위등(손괴강요주거침입등),전과,3범,210
2023,형법범,강력범죄(폭력),폭력행위등(단체등의구성?활동),전과,3범,49
2023,형법범,위조범죄,소계,전과,3범,396
2023,형법범,위조범죄,통화,전과,3범,1
2023,형법범,위조범죄,유가증권·인지·우표,전과,3범,3
2023,형법범,위조범죄,문서,전과,3범,372
2023,형법범,위조범죄,인장,전과,3범,20
2023,형법범,공무원범죄,소계,전과,3범,31
2023,형법범,공무원범죄,직무유기,전과,3범,1
2023,형법범,공무원범죄,직권남용,전과,3범,2
2023,형법범,공무원범죄,수뢰,전과,3범,18
2023,형법범,공무원범죄,증뢰,전과,3범,10
2023,형법범,풍속범죄,소계,전과,3범,1321
2023,형법범,풍속범죄,도박과복표,전과,3범,1177
2023,형법범,풍속범죄,신앙,전과,3범,9
2023,형법범,풍속범죄,기타음란행위,전과,3범,135
2023,형법범,과실범죄,소계,전과,3범,563
2023,형법범,과실범죄,과실치사상,전과,3범,110
2023,형법범,과실범죄,업무상과실치사상,전과,3범,338
2023,형법범,과실범죄,실화,전과,3범,115
2023,형법범,기타형법범죄,소계,전과,3범,4036
2023,형법범,기타형법범죄,명예,전과,3범,929
2023,형법범,기타형법범죄,권리행사방해,전과,3범,178
2023,형법범,기타형법범죄,신용업무경매,전과,3범,1017
2023,형법범,기타형법범죄,주거침입,전과,3범,696
2023,형법범,기타형법범죄,비밀침해,전과,3범,1
2023,형법범,기타형법범죄,유기,전과,3범,8
2023,형법범,기타형법범죄,교통방해,전과,3범,68
2023,형법범,기타형법범죄,공무방해,전과,3범,911
2023,형법범,기타형법범죄,도주와범인은닉,전과,3범,38
2023,형법범,기타형법범죄,위증과증거인멸,전과,3범,34
2023,형법범,기타형법범죄,무고,전과,3범,75
2023,형법범,기타형법범죄,공안을해하는죄,전과,3범,80
2023,형법범,기타형법범죄,일수와수리에관한죄,전과,3범,1
2023,특별법범,소계,소계,전과,3범,30506
2023,특별법범,가정폭력범죄의처벌등에관한특례법,소계,전과,3범,78
2023,특별법범,가축분뇨의관리및이용에관한법률,소계,전과,3범,52
2023,특별법범,감염병의예방및관리에관한법률,소계,전과,3범,242
2023,특별법범,개발제한구역의지정및관리에관한특별조치법,소계,전과,3범,26
2023,특별법범,개인정보보호법,소계,전과,3범,63
2023,특별법범,건강기능식품에관한법률,소계,전과,3범,4
2023,특별법범,건설기계관리법,소계,전과,3범,25
2023,특별법범,건설산업기본법,소계,전과,3범,98
2023,특별법범,건축법,소계,전과,3범,162
2023,특별법범,게임산업진흥에관한법률,소계,전과,3범,316
2023,특별법범,결혼중개업의관리에관한법률,소계,전과,3범,5
2023,특별법범,경범죄처벌법,소계,전과,3범,474
2023,특별법범,고용보험법,소계,전과,3범,72
2023,특별법범,공유수면관리및매립에관한법률,소계,전과,3범,11
2023,특별법범,공유재산및물품관리법,소계,전과,3범,6
2023,특별법범,공인중개사법,소계,전과,3범,187
2023,특별법범,공중위생관리법,소계,전과,3범,79
2023,특별법범,공직선거법,소계,전과,3범,6
2023,특별법범,관세법,소계,전과,3범,2
2023,특별법범,교통사고처리특례법,소계,전과,3범,3494
2023,특별법범,국가기술자격법,소계,전과,3범,5
2023,특별법범,국가보안법,소계,전과,3범,3
2023,특별법범,국민체육진흥법,소계,전과,3범,17
2023,특별법범,국토의계획및이용에관한법률,소계,전과,3범,91
2023,특별법범,근로기준법,소계,전과,3범,401
2023,특별법범,근로자퇴직급여보장법,소계,전과,3범,84
2023,특별법범,낚시관리및육성법,소계,전과,3범,14
2023,특별법범,노동조합및노동관계조정법,소계,전과,3범,4
2023,특별법범,농수산물유통및가격안정에관한법률,소계,전과,3범,14
2023,특별법범,농수산물의원산지표시등에관한법률,소계,전과,3범,40
2023,특별법범,농지법,소계,전과,3범,42
2023,특별법범,대기환경보전법,소계,전과,3범,127
2023,특별법범,대부업등의등록및금융이용자보호에관한법률,소계,전과,3범,90
2023,특별법범,도로교통법,소계,전과,3범,595
2023,특별법범,도로교통법(무면허운전),소계,전과,3범,1698
2023,특별법범,도로교통법(사고후미조치),소계,전과,3범,367
2023,특별법범,도로교통법(음주운전),소계,전과,3범,8152
2023,특별법범,도로교통법(음주측정거부),소계,전과,3범,320
2023,특별법범,도로법,소계,전과,3범,587
2023,특별법범,도시및주거환경정비법,소계,전과,3범,34
2023,특별법범,디자인보호법,소계,전과,3범,3
2023,특별법범,마약류관리에관한법률(대마),소계,전과,3범,112
2023,특별법범,마약류관리에관한법률(마약),소계,전과,3범,118
2023,특별법범,마약류관리에관한법률(향정),소계,전과,3범,663
2023,특별법범,물환경보전법,소계,전과,3범,28
2023,특별법범,배타적경제수역에서의외국인어업등에관한주권적권리의행사에관한법률,소계,전과,3범,1
2023,특별법범,범죄수익은닉의규제및처벌등에관한법률,소계,전과,3범,12
2023,특별법범,변호사법,소계,전과,3범,15
2023,특별법범,병역법,소계,전과,3범,179
2023,특별법범,보조금관리에관한법률,소계,전과,3범,83
2023,특별법범,부동산실권리자명의등기에관한법률,소계,전과,3범,36
2023,특별법범,부정경쟁방지및영업비밀보호에관한법률,소계,전과,3범,12
2023,특별법범,부정수표단속법,소계,전과,3범,34
2023,특별법범,사행행위등규제및처벌특례법,소계,전과,3범,18
2023,특별법범,산림자원의조성및관리에관한법률,소계,전과,3범,28
2023,특별법범,산업안전보건법,소계,전과,3범,91
2023,특별법범,산지관리법,소계,전과,3범,109
2023,특별법범,상표법,소계,전과,3범,111
2023,특별법범,석유및석유대체연료사업법,소계,전과,3범,20
2023,특별법범,선박안전법,소계,전과,3범,13
2023,특별법범,선박직원법,소계,전과,3범,14
2023,특별법범,성매매알선등행위의처벌에관한법률,소계,전과,3범,415
2023,특별법범,수도법,소계,전과,3범,5
2023,특별법범,수산업법,소계,전과,3범,32
2023,특별법범,수산자원관리법,소계,전과,3범,37
2023,특별법범,스토킹범죄의처벌등에관한법률,소계,전과,3범,613
2023,특별법범,식품위생법,소계,전과,3범,438
2023,특별법범,신용정보의이용및보호에관한법률,소계,전과,3범,2
2023,특별법범,아동?청소년의성보호에관한법률(성매수등),소계,전과,3범,40
2023,특별법범,아동·청소년의성보호에관한법률(성착취물등),소계,전과,3범,28
2023,특별법범,아동복지법,소계,전과,3범,803
2023,특별법범,액화석유가스의안전관리및사업법,소계,전과,3범,13
2023,특별법범,약사법,소계,전과,3범,55
2023,특별법범,여객자동차운수사업법,소계,전과,3범,64
2023,특별법범,여신전문금융업법,소계,전과,3범,59
2023,특별법범,영유아보육법,소계,전과,3범,2
2023,특별법범,예비군법,소계,전과,3범,191
2023,특별법범,옥외광고물등의관리와옥외광고산업진흥에관한법률,소계,전과,3범,10
2023,특별법범,외국환거래법,소계,전과,3범,11
2023,특별법범,위험물안전관리법,소계,전과,3범,17
2023,특별법범,유사수신행위의규제에관한법률,소계,전과,3범,88
2023,특별법범,의료기기법,소계,전과,3범,13
2023,특별법범,의료법,소계,전과,3범,128
2023,특별법범,자동차관리법,소계,전과,3범,1390
2023,특별법범,자동차손해배상보장법,소계,전과,3범,465
2023,특별법범,자본시장과금융투자업에관한법률,소계,전과,3범,32
2023,특별법범,저작권법,소계,전과,3범,234
2023,특별법범,전자금융거래법,소계,전과,3범,655
2023,특별법범,전파법,소계,전과,3범,6
2023,특별법범,정보통신망이용촉진및정보보호등에관한법률,소계,전과,3범,253
2023,특별법범,조세범처벌법,소계,전과,3범,161
2023,특별법범,주민등록법,소계,전과,3범,75
2023,특별법범,주차장법,소계,전과,3범,10
2023,특별법범,주택법,소계,전과,3범,39
2023,특별법범,중대재해처벌등에관한법률,소계,전과,3범,2
2023,특별법범,직업안정법,소계,전과,3범,19
2023,특별법범,집회및시위에관한법률,소계,전과,3범,26
2023,특별법범,청소년보호법,소계,전과,3범,338
2023,특별법범,총포?도검?화약류등의안전관리에관한법률,소계,전과,3범,20
2023,특별법범,최저임금법,소계,전과,3범,6
2023,특별법범,축산물위생관리법,소계,전과,3범,17
2023,특별법범,출입국관리법,소계,전과,3범,55
2023,특별법범,통신비밀보호법,소계,전과,3범,3
2023,특별법범,특가법(도주차량),소계,전과,3범,429
2023,특별법범,폐기물관리법,소계,전과,3범,114
2023,특별법범,풍속영업의규제에관한법률,소계,전과,3범,13
2023,특별법범,하천법,소계,전과,3범,11
2023,특별법범,학원의설립운영및과외교습에관한법률,소계,전과,3범,3
2023,특별법범,화물자동차운수사업법,소계,전과,3범,126
2023,특별법범,화재의예방및안전에관한법률/소방시설설치및관리에관한법률,소계,전과,3범,15
2023,특별법범,화학물질관리법,소계,전과,3범,19
2023,특별법범,기타특별법,소계,전과,3범,3119
2023,합계,소계,소계,전과,4범,49327
2023,형법범,소계,소계,전과,4범,27368
2023,형법범,재산범죄,소계,전과,4범,12319
2023,형법범,재산범죄,절도,전과,4범,3903
2023,형법범,재산범죄,장물,전과,4범,23
2023,형법범,재산범죄,사기,전과,4범,5640
2023,형법범,재산범죄,횡령,전과,4범,990
2023,형법범,재산범죄,배임,전과,4범,119
2023,형법범,재산범죄,손괴,전과,4범,1644
2023,형법범,강력범죄(흉악),소계,전과,4범,1176
2023,형법범,강력범죄(흉악),살인,전과,4범,36
2023,형법범,강력범죄(흉악),강도,전과,4범,36
2023,형법범,강력범죄(흉악),방화,전과,4범,71
2023,형법범,강력범죄(흉악),성폭력,전과,4범,1033
2023,형법범,강력범죄(폭력),소계,전과,4범,9152
2023,형법범,강력범죄(폭력),폭행,전과,4범,5770
2023,형법범,강력범죄(폭력),상해,전과,4범,1660
2023,형법범,강력범죄(폭력),협박,전과,4범,1009
2023,형법범,강력범죄(폭력),공갈,전과,4범,441
2023,형법범,강력범죄(폭력),약취와유인,전과,4범,8
2023,형법범,강력범죄(폭력),체포와감금,전과,4범,60
2023,형법범,강력범죄(폭력),폭력행위등(손괴강요주거침입등),전과,4범,175
2023,형법범,강력범죄(폭력),폭력행위등(단체등의구성?활동),전과,4범,29
2023,형법범,위조범죄,소계,전과,4범,347
2023,형법범,위조범죄,통화,전과,4범,1
2023,형법범,위조범죄,유가증권·인지·우표,전과,4범,1
2023,형법범,위조범죄,문서,전과,4범,327
2023,형법범,위조범죄,인장,전과,4범,18
2023,형법범,공무원범죄,소계,전과,4범,18
2023,형법범,공무원범죄,수뢰,전과,4범,12
2023,형법범,공무원범죄,증뢰,전과,4범,6
2023,형법범,풍속범죄,소계,전과,4범,910
2023,형법범,풍속범죄,도박과복표,전과,4범,841
2023,형법범,풍속범죄,신앙,전과,4범,6
2023,형법범,풍속범죄,기타음란행위,전과,4범,63
2023,형법범,과실범죄,소계,전과,4범,390
2023,형법범,과실범죄,과실치사상,전과,4범,81
2023,형법범,과실범죄,업무상과실치사상,전과,4범,234
2023,형법범,과실범죄,실화,전과,4범,75
2023,형법범,기타형법범죄,소계,전과,4범,3056
2023,형법범,기타형법범죄,명예,전과,4범,659
2023,형법범,기타형법범죄,권리행사방해,전과,4범,142
2023,형법범,기타형법범죄,신용업무경매,전과,4범,832
2023,형법범,기타형법범죄,주거침입,전과,4범,562
2023,형법범,기타형법범죄,유기,전과,4범,4
2023,형법범,기타형법범죄,교통방해,전과,4범,47
2023,형법범,기타형법범죄,공무방해,전과,4범,661
2023,형법범,기타형법범죄,도주와범인은닉,전과,4범,21
2023,형법범,기타형법범죄,위증과증거인멸,전과,4범,36
2023,형법범,기타형법범죄,무고,전과,4범,55
2023,형법범,기타형법범죄,공안을해하는죄,전과,4범,37
2023,특별법범,소계,소계,전과,4범,21959
2023,특별법범,가정폭력범죄의처벌등에관한특례법,소계,전과,4범,59
2023,특별법범,가축분뇨의관리및이용에관한법률,소계,전과,4범,34
2023,특별법범,감염병의예방및관리에관한법률,소계,전과,4범,186
2023,특별법범,개발제한구역의지정및관리에관한특별조치법,소계,전과,4범,19
2023,특별법범,개인정보보호법,소계,전과,4범,43
2023,특별법범,건강기능식품에관한법률,소계,전과,4범,6
2023,특별법범,건설기계관리법,소계,전과,4범,20
2023,특별법범,건설산업기본법,소계,전과,4범,80
2023,특별법범,건축법,소계,전과,4범,95
2023,특별법범,게임산업진흥에관한법률,소계,전과,4범,204
2023,특별법범,결혼중개업의관리에관한법률,소계,전과,4범,5
2023,특별법범,경범죄처벌법,소계,전과,4범,353
2023,특별법범,고용보험법,소계,전과,4범,38
2023,특별법범,공유수면관리및매립에관한법률,소계,전과,4범,12
2023,특별법범,공유재산및물품관리법,소계,전과,4범,2
2023,특별법범,공인중개사법,소계,전과,4범,121
2023,특별법범,공중위생관리법,소계,전과,4범,38
2023,특별법범,공직선거법,소계,전과,4범,1
2023,특별법범,관세법,소계,전과,4범,2
2023,특별법범,교통사고처리특례법,소계,전과,4범,2613
2023,특별법범,국가기술자격법,소계,전과,4범,5
2023,특별법범,국가보안법,소계,전과,4범,7
2023,특별법범,국민체육진흥법,소계,전과,4범,12
2023,특별법범,국토의계획및이용에관한법률,소계,전과,4범,83
2023,특별법범,근로기준법,소계,전과,4범,281
2023,특별법범,근로자퇴직급여보장법,소계,전과,4범,63
2023,특별법범,낚시관리및육성법,소계,전과,4범,5
2023,특별법범,노동조합및노동관계조정법,소계,전과,4범,1
2023,특별법범,농수산물유통및가격안정에관한법률,소계,전과,4범,9
2023,특별법범,농수산물의원산지표시등에관한법률,소계,전과,4범,22
2023,특별법범,농지법,소계,전과,4범,36
2023,특별법범,대기환경보전법,소계,전과,4범,102
2023,특별법범,대부업등의등록및금융이용자보호에관한법률,소계,전과,4범,63
2023,특별법범,도로교통법,소계,전과,4범,450
2023,특별법범,도로교통법(무면허운전),소계,전과,4범,1402
2023,특별법범,도로교통법(사고후미조치),소계,전과,4범,257
2023,특별법범,도로교통법(음주운전),소계,전과,4범,5801
2023,특별법범,도로교통법(음주측정거부),소계,전과,4범,272
2023,특별법범,도로법,소계,전과,4범,477
2023,특별법범,도시및주거환경정비법,소계,전과,4범,21
2023,특별법범,마약류관리에관한법률(대마),소계,전과,4범,80
2023,특별법범,마약류관리에관한법률(마약),소계,전과,4범,94
2023,특별법범,마약류관리에관한법률(향정),소계,전과,4범,441
2023,특별법범,물환경보전법,소계,전과,4범,19
2023,특별법범,범죄수익은닉의규제및처벌등에관한법률,소계,전과,4범,9
2023,특별법범,변호사법,소계,전과,4범,8
2023,특별법범,병역법,소계,전과,4범,117
2023,특별법범,보조금관리에관한법률,소계,전과,4범,54
2023,특별법범,부동산실권리자명의등기에관한법률,소계,전과,4범,19
2023,특별법범,부정경쟁방지및영업비밀보호에관한법률,소계,전과,4범,8
2023,특별법범,부정수표단속법,소계,전과,4범,7
2023,특별법범,사행행위등규제및처벌특례법,소계,전과,4범,7
2023,특별법범,산림자원의조성및관리에관한법률,소계,전과,4범,38
2023,특별법범,산업안전보건법,소계,전과,4범,47
2023,특별법범,산지관리법,소계,전과,4범,83
2023,특별법범,상표법,소계,전과,4범,78
2023,특별법범,석유및석유대체연료사업법,소계,전과,4범,18
2023,특별법범,선박안전법,소계,전과,4범,8
2023,특별법범,선박직원법,소계,전과,4범,9
2023,특별법범,성매매알선등행위의처벌에관한법률,소계,전과,4범,250
2023,특별법범,수도법,소계,전과,4범,4
2023,특별법범,수산업법,소계,전과,4범,24
2023,특별법범,수산자원관리법,소계,전과,4범,25
2023,특별법범,스토킹범죄의처벌등에관한법률,소계,전과,4범,490
2023,특별법범,식품위생법,소계,전과,4범,276
2023,특별법범,신용정보의이용및보호에관한법률,소계,전과,4범,1
2023,특별법범,아동?청소년의성보호에관한법률(성매수등),소계,전과,4범,35
2023,특별법범,아동·청소년의성보호에관한법률(성착취물등),소계,전과,4범,16
2023,특별법범,아동복지법,소계,전과,4범,522
2023,특별법범,액화석유가스의안전관리및사업법,소계,전과,4범,8
2023,특별법범,약사법,소계,전과,4범,33
2023,특별법범,여객자동차운수사업법,소계,전과,4범,45
2023,특별법범,여신전문금융업법,소계,전과,4범,36
2023,특별법범,영유아보육법,소계,전과,4범,1
2023,특별법범,예비군법,소계,전과,4범,148
2023,특별법범,옥외광고물등의관리와옥외광고산업진흥에관한법률,소계,전과,4범,12
2023,특별법범,외국환거래법,소계,전과,4범,9
2023,특별법범,위험물안전관리법,소계,전과,4범,15
2023,특별법범,유사수신행위의규제에관한법률,소계,전과,4범,44
2023,특별법범,의료기기법,소계,전과,4범,7
2023,특별법범,의료법,소계,전과,4범,87
2023,특별법범,자동차관리법,소계,전과,4범,993
2023,특별법범,자동차손해배상보장법,소계,전과,4범,366
2023,특별법범,자본시장과금융투자업에관한법률,소계,전과,4범,23
2023,특별법범,저작권법,소계,전과,4범,157
2023,특별법범,전자금융거래법,소계,전과,4범,433
2023,특별법범,전파법,소계,전과,4범,8
2023,특별법범,정보통신망이용촉진및정보보호등에관한법률,소계,전과,4범,183
2023,특별법범,조세범처벌법,소계,전과,4범,129
2023,특별법범,주민등록법,소계,전과,4범,42
2023,특별법범,주차장법,소계,전과,4범,5
2023,특별법범,주택법,소계,전과,4범,15
2023,특별법범,중대재해처벌등에관한법률,소계,전과,4범,2
2023,특별법범,직업안정법,소계,전과,4범,21
2023,특별법범,집회및시위에관한법률,소계,전과,4범,20
2023,특별법범,청소년보호법,소계,전과,4범,213
2023,특별법범,총포?도검?화약류등의안전관리에관한법률,소계,전과,4범,29
2023,특별법범,최저임금법,소계,전과,4범,3
2023,특별법범,축산물위생관리법,소계,전과,4범,17
2023,특별법범,출입국관리법,소계,전과,4범,56
2023,특별법범,통신비밀보호법,소계,전과,4범,4
2023,특별법범,특가법(도주차량),소계,전과,4범,291
2023,특별법범,특허법,소계,전과,4범,2
2023,특별법범,폐기물관리법,소계,전과,4범,77
2023,특별법범,풍속영업의규제에관한법률,소계,전과,4범,8
2023,특별법범,하천법,소계,전과,4범,6
2023,특별법범,학원의설립운영및과외교습에관한법률,소계,전과,4범,3
2023,특별법범,화물자동차운수사업법,소계,전과,4범,78
2023,특별법범,화재로인한재해보상과보험가입에관한법률,소계,전과,4범,2
2023,특별법범,화재의예방및안전에관한법률/소방시설설치및관리에관한법률,소계,전과,4범,17
2023,특별법범,화학물질관리법,소계,전과,4범,14
2023,특별법범,기타특별법,소계,전과,4범,2210
2023,합계,소계,소계,전과,5범,39122
2023,형법범,소계,소계,전과,5범,22448
2023,형법범,재산범죄,소계,전과,5범,10219
2023,형법범,재산범죄,절도,전과,5범,3173
2023,형법범,재산범죄,장물,전과,5범,17
2023,형법범,재산범죄,사기,전과,5범,4763
2023,형법범,재산범죄,횡령,전과,5범,804
2023,형법범,재산범죄,배임,전과,5범,65
2023,형법범,재산범죄,손괴,전과,5범,1397
2023,형법범,강력범죄(흉악),소계,전과,5범,863
2023,형법범,강력범죄(흉악),살인,전과,5범,27
2023,형법범,강력범죄(흉악),강도,전과,5범,39
2023,형법범,강력범죄(흉악),방화,전과,5범,40
2023,형법범,강력범죄(흉악),성폭력,전과,5범,757
2023,형법범,강력범죄(폭력),소계,전과,5범,7411
2023,형법범,강력범죄(폭력),폭행,전과,5범,4681
2023,형법범,강력범죄(폭력),상해,전과,5범,1393
2023,형법범,강력범죄(폭력),협박,전과,5범,806
2023,형법범,강력범죄(폭력),공갈,전과,5범,316
2023,형법범,강력범죄(폭력),약취와유인,전과,5범,12
2023,형법범,강력범죄(폭력),체포와감금,전과,5범,47
2023,형법범,강력범죄(폭력),폭력행위등(손괴강요주거침입등),전과,5범,119
2023,형법범,강력범죄(폭력),폭력행위등(단체등의구성?활동),전과,5범,37
2023,형법범,위조범죄,소계,전과,5범,244
2023,형법범,위조범죄,유가증권·인지·우표,전과,5범,3
2023,형법범,위조범죄,문서,전과,5범,224
2023,형법범,위조범죄,인장,전과,5범,17
2023,형법범,공무원범죄,소계,전과,5범,12
2023,형법범,공무원범죄,수뢰,전과,5범,8
2023,형법범,공무원범죄,증뢰,전과,5범,4
2023,형법범,풍속범죄,소계,전과,5범,771
2023,형법범,풍속범죄,도박과복표,전과,5범,694
2023,형법범,풍속범죄,신앙,전과,5범,9
2023,형법범,풍속범죄,기타음란행위,전과,5범,68
2023,형법범,과실범죄,소계,전과,5범,279
2023,형법범,과실범죄,과실치사상,전과,5범,49
2023,형법범,과실범죄,업무상과실치사상,전과,5범,163
2023,형법범,과실범죄,실화,전과,5범,67
2023,형법범,기타형법범죄,소계,전과,5범,2649
2023,형법범,기타형법범죄,명예,전과,5범,564
2023,형법범,기타형법범죄,권리행사방해,전과,5범,105
2023,형법범,기타형법범죄,신용업무경매,전과,5범,776
2023,형법범,기타형법범죄,주거침입,전과,5범,408
2023,형법범,기타형법범죄,유기,전과,5범,3
2023,형법범,기타형법범죄,교통방해,전과,5범,44
2023,형법범,기타형법범죄,공무방해,전과,5범,621
2023,형법범,기타형법범죄,도주와범인은닉,전과,5범,11
2023,형법범,기타형법범죄,위증과증거인멸,전과,5범,16
2023,형법범,기타형법범죄,무고,전과,5범,59
2023,형법범,기타형법범죄,공안을해하는죄,전과,5범,41
2023,형법범,기타형법범죄,음용수에관한죄,전과,5범,1
2023,특별법범,소계,소계,전과,5범,16674
2023,특별법범,가정폭력범죄의처벌등에관한특례법,소계,전과,5범,64
2023,특별법범,가축분뇨의관리및이용에관한법률,소계,전과,5범,26
2023,특별법범,감염병의예방및관리에관한법률,소계,전과,5범,140
2023,특별법범,개발제한구역의지정및관리에관한특별조치법,소계,전과,5범,14
2023,특별법범,개인정보보호법,소계,전과,5범,23
2023,특별법범,건강기능식품에관한법률,소계,전과,5범,2
2023,특별법범,건설기계관리법,소계,전과,5범,13
2023,특별법범,건설산업기본법,소계,전과,5범,64
2023,특별법범,건축법,소계,전과,5범,65
2023,특별법범,게임산업진흥에관한법률,소계,전과,5범,206
2023,특별법범,결혼중개업의관리에관한법률,소계,전과,5범,4
2023,특별법범,경범죄처벌법,소계,전과,5범,372
2023,특별법범,고용보험법,소계,전과,5범,18
2023,특별법범,공유수면관리및매립에관한법률,소계,전과,5범,10
2023,특별법범,공유재산및물품관리법,소계,전과,5범,1
2023,특별법범,공인중개사법,소계,전과,5범,82
2023,특별법범,공중위생관리법,소계,전과,5범,36
2023,특별법범,공직선거법,소계,전과,5범,3
2023,특별법범,관세법,소계,전과,5범,1
2023,특별법범,교통사고처리특례법,소계,전과,5범,1822
2023,특별법범,국가기술자격법,소계,전과,5범,2
2023,특별법범,국가보안법,소계,전과,5범,2
2023,특별법범,국민체육진흥법,소계,전과,5범,7
2023,특별법범,국토의계획및이용에관한법률,소계,전과,5범,62
2023,특별법범,근로기준법,소계,전과,5범,249
2023,특별법범,근로자퇴직급여보장법,소계,전과,5범,46
2023,특별법범,낚시관리및육성법,소계,전과,5범,5
2023,특별법범,노동조합및노동관계조정법,소계,전과,5범,3
2023,특별법범,농수산물유통및가격안정에관한법률,소계,전과,5범,5
2023,특별법범,농수산물의원산지표시등에관한법률,소계,전과,5범,23
2023,특별법범,농지법,소계,전과,5범,27
2023,특별법범,대기환경보전법,소계,전과,5범,78
2023,특별법범,대부업등의등록및금융이용자보호에관한법률,소계,전과,5범,52
2023,특별법범,도로교통법,소계,전과,5범,336
2023,특별법범,도로교통법(무면허운전),소계,전과,5범,1104
2023,특별법범,도로교통법(사고후미조치),소계,전과,5범,180
2023,특별법범,도로교통법(음주운전),소계,전과,5범,4192
2023,특별법범,도로교통법(음주측정거부),소계,전과,5범,193
2023,특별법범,도로법,소계,전과,5범,326
2023,특별법범,도시및주거환경정비법,소계,전과,5범,10
2023,특별법범,마약류관리에관한법률(대마),소계,전과,5범,53
2023,특별법범,마약류관리에관한법률(마약),소계,전과,5범,57
2023,특별법범,마약류관리에관한법률(향정),소계,전과,5범,412
2023,특별법범,물환경보전법,소계,전과,5범,18
2023,특별법범,범죄수익은닉의규제및처벌등에관한법률,소계,전과,5범,10
2023,특별법범,변호사법,소계,전과,5범,8
