year,crime_lvl1,crime_lvl2,crime_lvl3,group,detail,count
2023,특별법범,교통사고처리특례법,소계,전과,8범,906
2023,특별법범,국가보안법,소계,전과,8범,2
2023,특별법범,국민체육진흥법,소계,전과,8범,5
2023,특별법범,국토의계획및이용에관한법률,소계,전과,8범,40
2023,특별법범,근로기준법,소계,전과,8범,131
2023,특별법범,근로자퇴직급여보장법,소계,전과,8범,18
2023,특별법범,낚시관리및육성법,소계,전과,8범,7
2023,특별법범,농수산물유통및가격안정에관한법률,소계,전과,8범,1
2023,특별법범,농수산물의원산지표시등에관한법률,소계,전과,8범,5
2023,특별법범,농지법,소계,전과,8범,19
2023,특별법범,대기환경보전법,소계,전과,8범,42
2023,특별법범,대부업등의등록및금융이용자보호에관한법률,소계,전과,8범,32
2023,특별법범,도로교통법,소계,전과,8범,186
2023,특별법범,도로교통법(무면허운전),소계,전과,8범,605
2023,특별법범,도로교통법(사고후미조치),소계,전과,8범,85
2023,특별법범,도로교통법(음주운전),소계,전과,8범,1913
2023,특별법범,도로교통법(음주측정거부),소계,전과,8범,105
2023,특별법범,도로법,소계,전과,8범,192
2023,특별법범,도시및주거환경정비법,소계,전과,8범,4
2023,특별법범,마약류관리에관한법률(대마),소계,전과,8범,27
2023,특별법범,마약류관리에관한법률(마약),소계,전과,8범,22
2023,특별법범,마약류관리에관한법률(향정),소계,전과,8범,236
2023,특별법범,물환경보전법,소계,전과,8범,8
2023,특별법범,범죄수익은닉의규제및처벌등에관한법률,소계,전과,8범,5
2023,특별법범,변호사법,소계,전과,8범,4
2023,특별법범,병역법,소계,전과,8범,25
2023,특별법범,보조금관리에관한법률,소계,전과,8범,12
2023,특별법범,부동산실권리자명의등기에관한법률,소계,전과,8범,15
2023,특별법범,부정경쟁방지및영업비밀보호에관한법률,소계,전과,8범,4
2023,특별법범,부정수표단속법,소계,전과,8범,4
2023,특별법범,사행행위등규제및처벌특례법,소계,전과,8범,2
2023,특별법범,산림자원의조성및관리에관한법률,소계,전과,8범,9
2023,특별법범,산업안전보건법,소계,전과,8범,11
2023,특별법범,산지관리법,소계,전과,8범,23
2023,특별법범,상표법,소계,전과,8범,14
2023,특별법범,석유및석유대체연료사업법,소계,전과,8범,13
2023,특별법범,선박안전법,소계,전과,8범,6
2023,특별법범,선박직원법,소계,전과,8범,8
2023,특별법범,성매매알선등행위의처벌에관한법률,소계,전과,8범,80
2023,특별법범,수도법,소계,전과,8범,2
2023,특별법범,수산업법,소계,전과,8범,23
2023,특별법범,수산자원관리법,소계,전과,8범,17
2023,특별법범,스토킹범죄의처벌등에관한법률,소계,전과,8범,189
2023,특별법범,식품위생법,소계,전과,8범,94
2023,특별법범,아동?청소년의성보호에관한법률(성매수등),소계,전과,8범,8
2023,특별법범,아동·청소년의성보호에관한법률(성착취물등),소계,전과,8범,3
2023,특별법범,아동복지법,소계,전과,8범,190
2023,특별법범,액화석유가스의안전관리및사업법,소계,전과,8범,2
2023,특별법범,약사법,소계,전과,8범,8
2023,특별법범,여객자동차운수사업법,소계,전과,8범,15
2023,특별법범,여신전문금융업법,소계,전과,8범,18
2023,특별법범,예비군법,소계,전과,8범,41
2023,특별법범,옥외광고물등의관리와옥외광고산업진흥에관한법률,소계,전과,8범,6
2023,특별법범,위험물안전관리법,소계,전과,8범,2
2023,특별법범,유사수신행위의규제에관한법률,소계,전과,8범,21
2023,특별법범,의료법,소계,전과,8범,20
2023,특별법범,자동차관리법,소계,전과,8범,323
2023,특별법범,자동차손해배상보장법,소계,전과,8범,175
2023,특별법범,자본시장과금융투자업에관한법률,소계,전과,8범,6
2023,특별법범,저작권법,소계,전과,8범,39
2023,특별법범,전자금융거래법,소계,전과,8범,173
2023,특별법범,전파법,소계,전과,8범,1
2023,특별법범,정보통신망이용촉진및정보보호등에관한법률,소계,전과,8범,65
2023,특별법범,조세범처벌법,소계,전과,8범,75
2023,특별법범,주민등록법,소계,전과,8범,14
2023,특별법범,주택법,소계,전과,8범,3
2023,특별법범,직업안정법,소계,전과,8범,9
2023,특별법범,집회및시위에관한법률,소계,전과,8범,9
2023,특별법범,청소년보호법,소계,전과,8범,58
2023,특별법범,총포?도검?화약류등의안전관리에관한법률,소계,전과,8범,15
2023,특별법범,최저임금법,소계,전과,8범,1
2023,특별법범,축산물위생관리법,소계,전과,8범,6
2023,특별법범,출입국관리법,소계,전과,8범,24
2023,특별법범,특가법(도주차량),소계,전과,8범,98
2023,특별법범,폐기물관리법,소계,전과,8범,32
2023,특별법범,풍속영업의규제에관한법률,소계,전과,8범,1
2023,특별법범,하천법,소계,전과,8범,7
2023,특별법범,학원의설립운영및과외교습에관한법률,소계,전과,8범,1
2023,특별법범,화물자동차운수사업법,소계,전과,8범,24
2023,특별법범,화재의예방및안전에관한법률/소방시설설치및관리에관한법률,소계,전과,8범,4
2023,특별법범,화학물질관리법,소계,전과,8범,8
2023,특별법범,기타특별법,소계,전과,8범,857
2023,합계,소계,소계,전과,9범이상,152343
2023,형법범,소계,소계,전과,9범이상,104804
2023,형법범,재산범죄,소계,전과,9범이상,56572
2023,형법범,재산범죄,절도,전과,9범이상,15527
2023,형법범,재산범죄,장물,전과,9범이상,66
2023,형법범,재산범죄,사기,전과,9범이상,32277
2023,형법범,재산범죄,횡령,전과,9범이상,3259
2023,형법범,재산범죄,배임,전과,9범이상,194
2023,형법범,재산범죄,손괴,전과,9범이상,5249
2023,형법범,강력범죄(흉악),소계,전과,9범이상,2877
2023,형법범,강력범죄(흉악),살인,전과,9범이상,134
2023,형법범,강력범죄(흉악),강도,전과,9범이상,192
2023,형법범,강력범죄(흉악),방화,전과,9범이상,215
2023,형법범,강력범죄(흉악),성폭력,전과,9범이상,2336
2023,형법범,강력범죄(폭력),소계,전과,9범이상,29120
2023,형법범,강력범죄(폭력),폭행,전과,9범이상,18055
2023,형법범,강력범죄(폭력),상해,전과,9범이상,5745
2023,형법범,강력범죄(폭력),협박,전과,9범이상,3383
2023,형법범,강력범죄(폭력),공갈,전과,9범이상,1112
2023,형법범,강력범죄(폭력),약취와유인,전과,9범이상,46
2023,형법범,강력범죄(폭력),체포와감금,전과,9범이상,235
2023,형법범,강력범죄(폭력),폭력행위등(손괴강요주거침입등),전과,9범이상,393
2023,형법범,강력범죄(폭력),폭력행위등(단체등의구성?활동),전과,9범이상,151
2023,형법범,위조범죄,소계,전과,9범이상,1011
2023,형법범,위조범죄,통화,전과,9범이상,2
2023,형법범,위조범죄,유가증권·인지·우표,전과,9범이상,11
2023,형법범,위조범죄,문서,전과,9범이상,944
2023,형법범,위조범죄,인장,전과,9범이상,54
2023,형법범,공무원범죄,소계,전과,9범이상,33
2023,형법범,공무원범죄,직무유기,전과,9범이상,2
2023,형법범,공무원범죄,직권남용,전과,9범이상,1
2023,형법범,공무원범죄,수뢰,전과,9범이상,18
2023,형법범,공무원범죄,증뢰,전과,9범이상,12
2023,형법범,풍속범죄,소계,전과,9범이상,2277
2023,형법범,풍속범죄,도박과복표,전과,9범이상,2009
2023,형법범,풍속범죄,신앙,전과,9범이상,16
2023,형법범,풍속범죄,기타음란행위,전과,9범이상,252
2023,형법범,과실범죄,소계,전과,9범이상,583
2023,형법범,과실범죄,과실치사상,전과,9범이상,149
2023,형법범,과실범죄,업무상과실치사상,전과,9범이상,284
2023,형법범,과실범죄,실화,전과,9범이상,150
2023,형법범,기타형법범죄,소계,전과,9범이상,12331
2023,형법범,기타형법범죄,명예,전과,9범이상,1866
2023,형법범,기타형법범죄,권리행사방해,전과,9범이상,412
2023,형법범,기타형법범죄,신용업무경매,전과,9범이상,4580
2023,형법범,기타형법범죄,주거침입,전과,9범이상,1877
2023,형법범,기타형법범죄,비밀침해,전과,9범이상,1
2023,형법범,기타형법범죄,유기,전과,9범이상,2
2023,형법범,기타형법범죄,교통방해,전과,9범이상,170
2023,형법범,기타형법범죄,공무방해,전과,9범이상,3005
2023,형법범,기타형법범죄,도주와범인은닉,전과,9범이상,60
2023,형법범,기타형법범죄,위증과증거인멸,전과,9범이상,57
2023,형법범,기타형법범죄,무고,전과,9범이상,189
2023,형법범,기타형법범죄,공안을해하는죄,전과,9범이상,111
2023,형법범,기타형법범죄,음용수에관한죄,전과,9범이상,1
2023,특별법범,소계,소계,전과,9범이상,47539
2023,특별법범,가정폭력범죄의처벌등에관한특례법,소계,전과,9범이상,268
2023,특별법범,가축분뇨의관리및이용에관한법률,소계,전과,9범이상,51
2023,특별법범,감염병의예방및관리에관한법률,소계,전과,9범이상,299
2023,특별법범,개발제한구역의지정및관리에관한특별조치법,소계,전과,9범이상,42
2023,특별법범,개인정보보호법,소계,전과,9범이상,73
2023,특별법범,건강기능식품에관한법률,소계,전과,9범이상,1
2023,특별법범,건설기계관리법,소계,전과,9범이상,43
2023,특별법범,건설산업기본법,소계,전과,9범이상,220
2023,특별법범,건축법,소계,전과,9범이상,166
2023,특별법범,게임산업진흥에관한법률,소계,전과,9범이상,482
2023,특별법범,결혼중개업의관리에관한법률,소계,전과,9범이상,3
2023,특별법범,경범죄처벌법,소계,전과,9범이상,2276
2023,특별법범,고용보험법,소계,전과,9범이상,30
2023,특별법범,공유수면관리및매립에관한법률,소계,전과,9범이상,44
2023,특별법범,공유재산및물품관리법,소계,전과,9범이상,19
2023,특별법범,공인중개사법,소계,전과,9범이상,130
2023,특별법범,공중위생관리법,소계,전과,9범이상,40
2023,특별법범,공직선거법,소계,전과,9범이상,3
2023,특별법범,관세법,소계,전과,9범이상,9
2023,특별법범,교통사고처리특례법,소계,전과,9범이상,4257
2023,특별법범,국가기술자격법,소계,전과,9범이상,3
2023,특별법범,국가보안법,소계,전과,9범이상,4
2023,특별법범,국민체육진흥법,소계,전과,9범이상,42
2023,특별법범,국토의계획및이용에관한법률,소계,전과,9범이상,260
2023,특별법범,근로기준법,소계,전과,9범이상,1115
2023,특별법범,근로자퇴직급여보장법,소계,전과,9범이상,142
2023,특별법범,낚시관리및육성법,소계,전과,9범이상,28
2023,특별법범,노동조합및노동관계조정법,소계,전과,9범이상,16
2023,특별법범,농수산물유통및가격안정에관한법률,소계,전과,9범이상,4
2023,특별법범,농수산물의원산지표시등에관한법률,소계,전과,9범이상,25
2023,특별법범,농지법,소계,전과,9범이상,89
2023,특별법범,대기환경보전법,소계,전과,9범이상,237
2023,특별법범,대부업등의등록및금융이용자보호에관한법률,소계,전과,9범이상,109
2023,특별법범,도로교통법,소계,전과,9범이상,1124
2023,특별법범,도로교통법(무면허운전),소계,전과,9범이상,3812
2023,특별법범,도로교통법(사고후미조치),소계,전과,9범이상,508
2023,특별법범,도로교통법(음주운전),소계,전과,9범이상,9153
2023,특별법범,도로교통법(음주측정거부),소계,전과,9범이상,673
2023,특별법범,도로법,소계,전과,9범이상,1032
2023,특별법범,도시및주거환경정비법,소계,전과,9범이상,23
2023,특별법범,디자인보호법,소계,전과,9범이상,2
2023,특별법범,마약류관리에관한법률(대마),소계,전과,9범이상,175
2023,특별법범,마약류관리에관한법률(마약),소계,전과,9범이상,92
2023,특별법범,마약류관리에관한법률(향정),소계,전과,9범이상,2610
2023,특별법범,물환경보전법,소계,전과,9범이상,22
2023,특별법범,범죄수익은닉의규제및처벌등에관한법률,소계,전과,9범이상,19
2023,특별법범,변호사법,소계,전과,9범이상,60
2023,특별법범,병역법,소계,전과,9범이상,102
2023,특별법범,보조금관리에관한법률,소계,전과,9범이상,60
2023,특별법범,부동산실권리자명의등기에관한법률,소계,전과,9범이상,81
2023,특별법범,부정경쟁방지및영업비밀보호에관한법률,소계,전과,9범이상,7
2023,특별법범,부정수표단속법,소계,전과,9범이상,38
2023,특별법범,사행행위등규제및처벌특례법,소계,전과,9범이상,17
2023,특별법범,산림자원의조성및관리에관한법률,소계,전과,9범이상,45
2023,특별법범,산업안전보건법,소계,전과,9범이상,58
2023,특별법범,산지관리법,소계,전과,9범이상,154
2023,특별법범,상표법,소계,전과,9범이상,73
2023,특별법범,석유및석유대체연료사업법,소계,전과,9범이상,39
2023,특별법범,선박안전법,소계,전과,9범이상,48
2023,특별법범,선박직원법,소계,전과,9범이상,45
2023,특별법범,성매매알선등행위의처벌에관한법률,소계,전과,9범이상,374
2023,특별법범,수도법,소계,전과,9범이상,7
2023,특별법범,수산업법,소계,전과,9범이상,210
2023,특별법범,수산자원관리법,소계,전과,9범이상,104
2023,특별법범,스토킹범죄의처벌등에관한법률,소계,전과,9범이상,1473
2023,특별법범,식품위생법,소계,전과,9범이상,454
2023,특별법범,신용정보의이용및보호에관한법률,소계,전과,9범이상,4
2023,특별법범,아동?청소년의성보호에관한법률(성매수등),소계,전과,9범이상,66
2023,특별법범,아동·청소년의성보호에관한법률(성착취물등),소계,전과,9범이상,23
2023,특별법범,아동복지법,소계,전과,9범이상,719
2023,특별법범,액화석유가스의안전관리및사업법,소계,전과,9범이상,7
2023,특별법범,약사법,소계,전과,9범이상,30
2023,특별법범,여객자동차운수사업법,소계,전과,9범이상,86
2023,특별법범,여신전문금융업법,소계,전과,9범이상,180
2023,특별법범,영유아보육법,소계,전과,9범이상,1
2023,특별법범,예비군법,소계,전과,9범이상,188
2023,특별법범,옥외광고물등의관리와옥외광고산업진흥에관한법률,소계,전과,9범이상,21
2023,특별법범,외국환거래법,소계,전과,9범이상,14
2023,특별법범,위험물안전관리법,소계,전과,9범이상,7
2023,특별법범,유사수신행위의규제에관한법률,소계,전과,9범이상,195
2023,특별법범,의료기기법,소계,전과,9범이상,3
2023,특별법범,의료법,소계,전과,9범이상,106
2023,특별법범,자동차관리법,소계,전과,9범이상,1747
2023,특별법범,자동차손해배상보장법,소계,전과,9범이상,1145
2023,특별법범,자본시장과금융투자업에관한법률,소계,전과,9범이상,31
2023,특별법범,저작권법,소계,전과,9범이상,145
2023,특별법범,전자금융거래법,소계,전과,9범이상,1134
2023,특별법범,전파법,소계,전과,9범이상,3
2023,특별법범,정보통신망이용촉진및정보보호등에관한법률,소계,전과,9범이상,491
2023,특별법범,조세범처벌법,소계,전과,9범이상,544
2023,특별법범,주민등록법,소계,전과,9범이상,145
2023,특별법범,주차장법,소계,전과,9범이상,7
2023,특별법범,주택법,소계,전과,9범이상,47
2023,특별법범,직업안정법,소계,전과,9범이상,35
2023,특별법범,집회및시위에관한법률,소계,전과,9범이상,82
2023,특별법범,청소년보호법,소계,전과,9범이상,220
2023,특별법범,총포?도검?화약류등의안전관리에관한법률,소계,전과,9범이상,29
2023,특별법범,최저임금법,소계,전과,9범이상,4
2023,특별법범,축산물위생관리법,소계,전과,9범이상,23
2023,특별법범,출입국관리법,소계,전과,9범이상,120
2023,특별법범,통신비밀보호법,소계,전과,9범이상,3
2023,특별법범,특가법(도주차량),소계,전과,9범이상,687
2023,특별법범,폐기물관리법,소계,전과,9범이상,395
2023,특별법범,풍속영업의규제에관한법률,소계,전과,9범이상,15
2023,특별법범,하천법,소계,전과,9범이상,20
2023,특별법범,학원의설립운영및과외교습에관한법률,소계,전과,9범이상,3
2023,특별법범,화물자동차운수사업법,소계,전과,9범이상,94
2023,특별법범,화재로인한재해보상과보험가입에관한법률,소계,전과,9범이상,1
2023,특별법범,화재의예방및안전에관한법률/소방시설설치및관리에관한법률,소계,전과,9범이상,30
2023,특별법범,화학물질관리법,소계,전과,9범이상,74
2023,특별법범,기타특별법,소계,전과,9범이상,5391
2023,합계,소계,소계,미상,소계,407261
2023,형법범,소계,소계,미상,소계,262530
2023,형법범,재산범죄,소계,미상,소계,118681
2023,형법범,재산범죄,절도,미상,소계,10539
2023,형법범,재산범죄,장물,미상,소계,138
2023,형법범,재산범죄,사기,미상,소계,82846
2023,형법범,재산범죄,횡령,미상,소계,12818
2023,형법범,재산범죄,배임,미상,소계,5392
2023,형법범,재산범죄,손괴,미상,소계,6948
2023,형법범,강력범죄(흉악),소계,미상,소계,10998
2023,형법범,강력범죄(흉악),살인,미상,소계,199
2023,형법범,강력범죄(흉악),강도,미상,소계,203
2023,형법범,강력범죄(흉악),방화,미상,소계,114
2023,형법범,강력범죄(흉악),성폭력,미상,소계,10482
2023,형법범,강력범죄(폭력),소계,미상,소계,69469
2023,형법범,강력범죄(폭력),폭행,미상,소계,54986
2023,형법범,강력범죄(폭력),상해,미상,소계,3279
2023,형법범,강력범죄(폭력),협박,미상,소계,7328
2023,형법범,강력범죄(폭력),공갈,미상,소계,1691
2023,형법범,강력범죄(폭력),약취와유인,미상,소계,191
2023,형법범,강력범죄(폭력),체포와감금,미상,소계,866
2023,형법범,강력범죄(폭력),폭력행위등(손괴강요주거침입등),미상,소계,1026
2023,형법범,강력범죄(폭력),폭력행위등(단체등의구성?활동),미상,소계,102
2023,형법범,위조범죄,소계,미상,소계,7255
2023,형법범,위조범죄,통화,미상,소계,44
2023,형법범,위조범죄,유가증권·인지·우표,미상,소계,66
2023,형법범,위조범죄,문서,미상,소계,6959
2023,형법범,위조범죄,인장,미상,소계,186
2023,형법범,공무원범죄,소계,미상,소계,4516
2023,형법범,공무원범죄,직무유기,미상,소계,1659
2023,형법범,공무원범죄,직권남용,미상,소계,2302
2023,형법범,공무원범죄,수뢰,미상,소계,377
2023,형법범,공무원범죄,증뢰,미상,소계,178
2023,형법범,풍속범죄,소계,미상,소계,1950
2023,형법범,풍속범죄,도박과복표,미상,소계,1491
2023,형법범,풍속범죄,신앙,미상,소계,219
2023,형법범,풍속범죄,기타음란행위,미상,소계,240
2023,형법범,과실범죄,소계,미상,소계,3296
2023,형법범,과실범죄,과실치사상,미상,소계,1066
2023,형법범,과실범죄,업무상과실치사상,미상,소계,2024
2023,형법범,과실범죄,실화,미상,소계,206
2023,형법범,기타형법범죄,소계,미상,소계,46365
2023,형법범,기타형법범죄,명예,미상,소계,21524
2023,형법범,기타형법범죄,권리행사방해,미상,소계,4004
2023,형법범,기타형법범죄,신용업무경매,미상,소계,7742
2023,형법범,기타형법범죄,주거침입,미상,소계,4087
2023,형법범,기타형법범죄,비밀침해,미상,소계,83
2023,형법범,기타형법범죄,유기,미상,소계,164
2023,형법범,기타형법범죄,교통방해,미상,소계,585
2023,형법범,기타형법범죄,공무방해,미상,소계,1108
2023,형법범,기타형법범죄,도주와범인은닉,미상,소계,171
2023,형법범,기타형법범죄,위증과증거인멸,미상,소계,2003
2023,형법범,기타형법범죄,무고,미상,소계,4617
2023,형법범,기타형법범죄,공안을해하는죄,미상,소계,229
2023,형법범,기타형법범죄,내란의죄,미상,소계,16
2023,형법범,기타형법범죄,음용수에관한죄,미상,소계,14
2023,형법범,기타형법범죄,일수와수리에관한죄,미상,소계,8
2023,형법범,기타형법범죄,기타,미상,소계,10
2023,특별법범,소계,소계,미상,소계,144731
2023,특별법범,가정폭력범죄의처벌등에관한특례법,소계,미상,소계,163
2023,특별법범,가축분뇨의관리및이용에관한법률,소계,미상,소계,219
2023,특별법범,감염병의예방및관리에관한법률,소계,미상,소계,871
2023,특별법범,개발제한구역의지정및관리에관한특별조치법,소계,미상,소계,113
2023,특별법범,개인정보보호법,소계,미상,소계,1888
2023,특별법범,건강기능식품에관한법률,소계,미상,소계,72
2023,특별법범,건설기계관리법,소계,미상,소계,52
2023,특별법범,건설산업기본법,소계,미상,소계,465
2023,특별법범,건축법,소계,미상,소계,528
2023,특별법범,게임산업진흥에관한법률,소계,미상,소계,616
2023,특별법범,결혼중개업의관리에관한법률,소계,미상,소계,42
2023,특별법범,경범죄처벌법,소계,미상,소계,1361
2023,특별법범,고용보험법,소계,미상,소계,3462
2023,특별법범,공유수면관리및매립에관한법률,소계,미상,소계,23
2023,특별법범,공유재산및물품관리법,소계,미상,소계,16
2023,특별법범,공인중개사법,소계,미상,소계,957
2023,특별법범,공중위생관리법,소계,미상,소계,497
2023,특별법범,공직선거법,소계,미상,소계,104
2023,특별법범,관세법,소계,미상,소계,507
2023,특별법범,교통사고처리특례법,소계,미상,소계,15733
2023,특별법범,국가기술자격법,소계,미상,소계,30
2023,특별법범,국가보안법,소계,미상,소계,25
2023,특별법범,국민체육진흥법,소계,미상,소계,30
2023,특별법범,국토의계획및이용에관한법률,소계,미상,소계,441
2023,특별법범,근로기준법,소계,미상,소계,18159
2023,특별법범,근로자퇴직급여보장법,소계,미상,소계,3318
2023,특별법범,낚시관리및육성법,소계,미상,소계,10
2023,특별법범,노동조합및노동관계조정법,소계,미상,소계,486
2023,특별법범,농수산물유통및가격안정에관한법률,소계,미상,소계,20
2023,특별법범,농수산물의원산지표시등에관한법률,소계,미상,소계,1483
2023,특별법범,농지법,소계,미상,소계,473
2023,특별법범,대기환경보전법,소계,미상,소계,1151
2023,특별법범,대부업등의등록및금융이용자보호에관한법률,소계,미상,소계,334
2023,특별법범,도로교통법,소계,미상,소계,1451
2023,특별법범,도로교통법(무면허운전),소계,미상,소계,611
2023,특별법범,도로교통법(사고후미조치),소계,미상,소계,1468
2023,특별법범,도로교통법(음주운전),소계,미상,소계,1713
2023,특별법범,도로교통법(음주측정거부),소계,미상,소계,98
2023,특별법범,도로법,소계,미상,소계,1984
2023,특별법범,도시및주거환경정비법,소계,미상,소계,576
2023,특별법범,독점규제및공정거래에관한법률,소계,미상,소계,22
2023,특별법범,디자인보호법,소계,미상,소계,91
2023,특별법범,마약류관리에관한법률(대마),소계,미상,소계,485
2023,특별법범,마약류관리에관한법률(마약),소계,미상,소계,356
2023,특별법범,마약류관리에관한법률(향정),소계,미상,소계,1998
2023,특별법범,물환경보전법,소계,미상,소계,293
2023,특별법범,배타적경제수역에서의외국인어업등에관한주권적권리의행사에관한법률,소계,미상,소계,20
2023,특별법범,범죄수익은닉의규제및처벌등에관한법률,소계,미상,소계,723
2023,특별법범,변호사법,소계,미상,소계,225
2023,특별법범,병역법,소계,미상,소계,352
2023,특별법범,보조금관리에관한법률,소계,미상,소계,207
2023,특별법범,부동산실권리자명의등기에관한법률,소계,미상,소계,394
2023,특별법범,부정경쟁방지및영업비밀보호에관한법률,소계,미상,소계,526
2023,특별법범,부정수표단속법,소계,미상,소계,255
2023,특별법범,사행행위등규제및처벌특례법,소계,미상,소계,15
2023,특별법범,산림자원의조성및관리에관한법률,소계,미상,소계,276
2023,특별법범,산업안전보건법,소계,미상,소계,2797
2023,특별법범,산지관리법,소계,미상,소계,798
2023,특별법범,상표법,소계,미상,소계,1209
2023,특별법범,석유및석유대체연료사업법,소계,미상,소계,136
2023,특별법범,선박안전법,소계,미상,소계,12
2023,특별법범,선박직원법,소계,미상,소계,22
2023,특별법범,성매매알선등행위의처벌에관한법률,소계,미상,소계,1060
2023,특별법범,수도법,소계,미상,소계,38
2023,특별법범,수산업법,소계,미상,소계,229
2023,특별법범,수산자원관리법,소계,미상,소계,220
2023,특별법범,스토킹범죄의처벌등에관한법률,소계,미상,소계,2864
2023,특별법범,식품위생법,소계,미상,소계,1838
2023,특별법범,신용정보의이용및보호에관한법률,소계,미상,소계,19
2023,특별법범,아동?청소년의성보호에관한법률(성매수등),소계,미상,소계,79
2023,특별법범,아동·청소년의성보호에관한법률(성착취물등),소계,미상,소계,185
2023,특별법범,아동복지법,소계,미상,소계,2901
2023,특별법범,액화석유가스의안전관리및사업법,소계,미상,소계,25
2023,특별법범,약사법,소계,미상,소계,511
2023,특별법범,여객자동차운수사업법,소계,미상,소계,111
2023,특별법범,여신전문금융업법,소계,미상,소계,351
2023,특별법범,영유아보육법,소계,미상,소계,24
2023,특별법범,예비군법,소계,미상,소계,125
2023,특별법범,옥외광고물등의관리와옥외광고산업진흥에관한법률,소계,미상,소계,22
2023,특별법범,외국환거래법,소계,미상,소계,302
2023,특별법범,위험물안전관리법,소계,미상,소계,385
2023,특별법범,유사수신행위의규제에관한법률,소계,미상,소계,849
2023,특별법범,의료기기법,소계,미상,소계,87
2023,특별법범,의료법,소계,미상,소계,1351
2023,특별법범,자동차관리법,소계,미상,소계,6346
2023,특별법범,자동차손해배상보장법,소계,미상,소계,8484
2023,특별법범,자본시장과금융투자업에관한법률,소계,미상,소계,548
2023,특별법범,저작권법,소계,미상,소계,9871
2023,특별법범,전자금융거래법,소계,미상,소계,1837
2023,특별법범,전파법,소계,미상,소계,287
2023,특별법범,정보통신망이용촉진및정보보호등에관한법률,소계,미상,소계,9309
2023,특별법범,조세범처벌법,소계,미상,소계,1491
2023,특별법범,주민등록법,소계,미상,소계,485
2023,특별법범,주차장법,소계,미상,소계,24
2023,특별법범,주택법,소계,미상,소계,289
2023,특별법범,중대재해처벌등에관한법률,소계,미상,소계,55
2023,특별법범,직업안정법,소계,미상,소계,92
2023,특별법범,집회및시위에관한법률,소계,미상,소계,199
2023,특별법범,청소년보호법,소계,미상,소계,1714
2023,특별법범,총포?도검?화약류등의안전관리에관한법률,소계,미상,소계,85
2023,특별법범,최저임금법,소계,미상,소계,209
2023,특별법범,축산물위생관리법,소계,미상,소계,151
2023,특별법범,출입국관리법,소계,미상,소계,709
2023,특별법범,통신비밀보호법,소계,미상,소계,188
2023,특별법범,특가법(도주차량),소계,미상,소계,2775
2023,특별법범,특허법,소계,미상,소계,183
2023,특별법범,폐기물관리법,소계,미상,소계,903
2023,특별법범,풍속영업의규제에관한법률,소계,미상,소계,19
2023,특별법범,하천법,소계,미상,소계,25
2023,특별법범,학원의설립운영및과외교습에관한법률,소계,미상,소계,32
2023,특별법범,화물자동차운수사업법,소계,미상,소계,277
2023,특별법범,화재로인한재해보상과보험가입에관한법률,소계,미상,소계,1
2023,특별법범,화재의예방및안전에관한법률/소방시설설치및관리에관한법률,소계,미상,소계,639
2023,특별법범,화학물질관리법,소계,미상,소계,242
2023,특별법범,기타특별법,소계,미상,소계,10924
